"filename", "language", "Markdown", "PowerShell", "Batch", "Python", "JSON with Comments", "YAML", "XML", "JSON", "TypeScript", "TypeScript JSX", "Log", "pip requirements", "Ini", "MS SQL", "CSS", "JavaScript", "comment", "blank", "total"
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\rules\00-tastemap-context.md", "Markdown", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 207
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\rules\01-frontend-ui.md", "Markdown", 387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 475
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\rules\02-backend-api.md", "Markdown", 513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 141, 654
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\rules\03-database-vectors.md", "Markdown", 541, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 158, 699
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\rules\04-ai-algorithm.md", "Markdown", 578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 183, 761
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\rules\05-realtime-websocket.md", "Markdown", 696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 843
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\rules\06-onceUI-styling.md", "Markdown", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\rules\07-docs-first.md", "Markdown", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 59
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\workflows\ai-feature.md", "Markdown", 700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 901
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\workflows\api-endpoint.md", "Markdown", 563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 703
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\workflows\component-creation.md", "Markdown", 406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 497
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\workflows\discover-plan.md", "Markdown", 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 546
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\workflows\feature-implementation.md", "Markdown", 317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 411
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.agents\workflows\migration-safe.md", "Markdown", 436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 579
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\rules\00-tastemap-context.md", "Markdown", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 207
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\rules\01-frontend-ui.md", "Markdown", 387, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 476
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\rules\02-backend-api.md", "Markdown", 513, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 142, 655
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\rules\03-database-vectors.md", "Markdown", 413, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 125, 538
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\rules\04-ai-algorithm.md", "Markdown", 578, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 184, 762
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\rules\05-realtime-websocket.md", "Markdown", 696, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 147, 843
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\rules\06-onceUI-styling.md", "Markdown", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 41
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\rules\07-docs-first.md", "Markdown", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 59
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\workflows\ai-feature.md", "Markdown", 700, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 201, 901
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\workflows\api-endpoint.md", "Markdown", 563, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 140, 703
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\workflows\component-creation.md", "Markdown", 406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 497
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\workflows\discover-plan.md", "Markdown", 367, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 179, 546
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\workflows\feature-implementation.md", "Markdown", 317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 411
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\.windsurf\workflows\migration-safe.md", "Markdown", 436, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 579
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\README.md", "Markdown", 233, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 335
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\add_indexes.sql", "MS SQL", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 6, 5, 21
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic.ini", "Ini", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 27, 150
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\env.py", "Python", 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 29, 99
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\136626150244_implement_real_db_models.py", "Python", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 33
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\188aa48b49c8_add_media_fields_to_groupchatmessage.py", "Python", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 45
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\3ec3a499417c_add_group_chat_messages.py", "Python", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 46
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\42e95493ea6a_add_role_column.py", "Python", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 28
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\50d8f6a8ec0c_add_updated_user_columns.py", "Python", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 57
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\5a3465e321cd_add_reel_likes.py", "Python", 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 56
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\71a7150cfb6f_merge_badge_system_with_user_columns.py", "Python", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 29
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\808c5d2b84dc_add_badge_system_schema.py", "Python", 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 15, 74
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\8b66a71fd32b_initial_schema.py", "Python", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 69
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\8ceefb75c059_implement_real_db_models.py", "Python", 0, 0, 0, 78, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 92
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\95af5c100ac0_add_new_profile_fields.py", "Python", 0, 0, 0, 264, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 278
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\9c256869b983_merge_badge_system_with_chat_messages.py", "Python", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 29
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\a1b2c3d4e5f6_add_group_lobby_fields.py", "Python", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 55
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\b07df7e53b5f_add_supabase_uid_to_users.py", "Python", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 30
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\b425b6d0fccf_add_chat_messages.py", "Python", 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 49
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\bcad833be5b4_implement_real_db_models.py", "Python", 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 33
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\c2d3e4f5a6b7_add_group_visibility.py", "Python", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\d1e2f3a4b5c6_cleanup_xp_columns.py", "Python", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 15, 80
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\e40d90cc4887_add_challenges_system.py", "Python", 0, 0, 0, 132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 148
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\f1a2b3c4d5e6_enhance_chat_messages_media_reactions.py", "Python", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 17, 84
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\alembic\versions\f9c9ee2699c2_add_default_vectors.py", "Python", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 11, 49
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\error.log", "Log", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3570, 0, 0, 0, 0, 0, 0, 256, 3826
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\package-lock.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\package.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\render.yml", "YAML", 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 13
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\requirements.txt", "pip requirements", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 0, 0, 0, 0, 0, 0, 157
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scratch\verify_redis.py", "Python", 0, 0, 0, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 62
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scratch\verify_routing.py", "Python", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 56
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scratch\verify_seed.py", "Python", 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\award_badge.py", "Python", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 26
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\badges.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 274, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 274
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\crawl_hcmc_locations.py", "Python", 0, 0, 0, 203, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 43, 278
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\debug_db.py", "Python", 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 30
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\fix_badges.py", "Python", 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13, 51
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\import_to_postgres.py", "Python", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 24, 94
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\modify_user_xp.py", "Python", 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 42
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\query_db.py", "Python", 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 21, 95
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\seed.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 16, 111
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\seed_badges.py", "Python", 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 12, 62
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\seed_challenges.py", "Python", 0, 0, 0, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 139
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\seed_levels.py", "Python", 0, 0, 0, 57, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 13, 76
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\seed_locations.py", "Python", 0, 0, 0, 409, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 86, 541
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\seed_osm_data.py", "Python", 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 77
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\scripts\sync_leaderboard.py", "Python", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 18, 71
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\setup_db.ps1", "PowerShell", 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\analytics\router.py", "Python", 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\analytics\schemas.py", "Python", 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\analytics\service.py", "Python", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 7, 31
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\api\auth_router.py", "Python", 0, 0, 0, 192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 54, 260
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\api\deps.py", "Python", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 10
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\api\router.py", "Python", 0, 0, 0, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 16, 78
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\auth\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\auth\router.py", "Python", 0, 0, 0, 222, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 35, 271
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\auth\schemas.py", "Python", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 61
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\auth\service.py", "Python", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 47
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\bookmarks\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\bookmarks\models.py", "Python", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 30
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\bookmarks\router.py", "Python", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 31
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\bookmarks\schemas.py", "Python", 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 29
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\bookmarks\service.py", "Python", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 14, 67
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\challenges\leaderboard_service.py", "Python", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 12, 86
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\challenges\models.py", "Python", 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 43, 161
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\challenges\router.py", "Python", 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 135
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\challenges\schemas.py", "Python", 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 122
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\challenges\service.py", "Python", 0, 0, 0, 286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 56, 361
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\challenges\streak_service.py", "Python", 0, 0, 0, 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 15, 95
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\challenges\tracker.py", "Python", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 27, 201
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\challenges\xp_service.py", "Python", 0, 0, 0, 128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 31, 176
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\core\cache.py", "Python", 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 9, 61
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\core\config.py", "Python", 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 13, 51
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\core\dependencies.py", "Python", 0, 0, 0, 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 24, 166
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\core\email_service.py", "Python", 0, 0, 0, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 186
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\culture\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\culture\router.py", "Python", 0, 0, 0, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 35, 199
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\culture\schemas.py", "Python", 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 36
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\culture\service.py", "Python", 0, 0, 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 49, 364
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\data_test\database_vungtau.json", "JSON", 0, 0, 0, 0, 0, 0, 0, 442, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 442
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\db\database.py", "Python", 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 57
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\db\redis.py", "Python", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 70
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\db\seed.py", "Python", 0, 0, 0, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 137
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\db\supabase_client.py", "Python", 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 12
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\deals\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\deals\models.py", "Python", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 29
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\deals\router.py", "Python", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 29
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\deals\schemas.py", "Python", 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 40
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\deals\service.py", "Python", 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 54
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\feed\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\feed\router.py", "Python", 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 57
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\feed\schemas.py", "Python", 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 5, 26
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\feed\service.py", "Python", 0, 0, 0, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 39, 233
"d:\Code\01_University\2526-HK2\TuDuyTinhToan_Backup\backend\src\gamification\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
